_DeltaTime,_ExactTime,_Date,_content_cmd,_content_data_uname,_content_data_uid,_content_data_total_coin,_content_data_top_list,_content_data_timestamp,_content_data_tid,_content_data_tag_image,_content_data_svga_block,_content_data_super_gift_num,_content_data_super_batch_gift_num,_content_data_super,_content_data_silver,_content_data_send_master,_content_data_rnd,_content_data_remain,_content_data_rcost,_content_data_price,_content_data_original_gift_name,_content_data_num,_content_data_name_color,_content_data_medal_info_anchor_roomid,_content_data_medal_info_anchor_uname,_content_data_medal_info_guard_level,_content_data_medal_info_icon_id,_content_data_medal_info_is_lighted,_content_data_medal_info_medal_color,_content_data_medal_info_medal_color_border,_content_data_medal_info_medal_color_end,_content_data_medal_info_medal_color_start,_content_data_medal_info_medal_level,_content_data_medal_info_medal_name,_content_data_medal_info_special,_content_data_medal_info_target_id,_content_data_magnification,_content_data_is_special_batch,_content_data_is_first,_content_data_guard_level,_content_data_gold,_content_data_giftType,_content_data_giftName,_content_data_giftId,_content_data_float_sc_resource_id,_content_data_face,_content_data_effect_block,_content_data_effect,_content_data_draw,_content_data_dmscore,_content_data_discount_price,_content_data_demarcation,_content_data_crit_prob,_content_data_combo_total_coin,_content_data_combo_stay_time,_content_data_combo_send_action,_content_data_combo_send_combo_id,_content_data_combo_send_combo_num,_content_data_combo_send_gift_id,_content_data_combo_send_gift_name,_content_data_combo_send_gift_num,_content_data_combo_send_send_master,_content_data_combo_send_uid,_content_data_combo_send_uname,_content_data_combo_resources_id,_content_data_coin_type,_content_data_broadcast_id,_content_data_blind_gift,_content_data_biz_source,_content_data_beatId,_content_data_batch_combo_send_action,_content_data_batch_combo_send_batch_combo_id,_content_data_batch_combo_send_batch_combo_num,_content_data_batch_combo_send_blind_gift,_content_data_batch_combo_send_gift_id,_content_data_batch_combo_send_gift_name,_content_data_batch_combo_send_gift_num,_content_data_batch_combo_send_send_master,_content_data_batch_combo_send_uid,_content_data_batch_combo_send_uname,_content_data_batch_combo_id,_content_data_action,_msg_type,
2056.61,20:08:59,2021.12.30,SEND_GIFT,叒睡过头了,487619603,100,None,1640866138,1640866138121300006,,0,1,1,0,0,None,1640866138121300006,0,518129940,100,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,1,少北,,2206456,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i2.hdslb.com/bfs/face/121cbf825a7937523adb94198405c997d7d8a751.jpg,0,3,0,16,100,1,0,100,3,投喂,gift:combo_id:487619603:777536:31164:1640866138.8574,1,31164,粉丝团灯牌,1,None,487619603,叒睡过头了,1,gold,0,None,Live,,投喂,batch:gift:combo_id:487619603:777536:31164:1640866138.8588,1,None,31164,粉丝团灯牌,1,None,487619603,叒睡过头了,batch:gift:combo_id:487619603:777536:31164:1640866138.8588,投喂,gift,
2056.61,20:08:59,2021.12.30,SEND_GIFT,铃屿原,5560000,500,None,1640866138,1640866138131000002,,0,10,10,0,0,None,1640866138131000002,0,518129944,500,,1,#00D1F1,0,,3,0,1,398668,6809855,6850801,398668,25,蕾丝,,777536,1,0,False,3,0,0,打call,31037,0,http://i1.hdslb.com/bfs/face/c899dc073228d5ec9e4923d5e630b5a1ce46c9a3.gif,0,0,0,120,500,1,0,5000,3,投喂,gift:combo_id:5560000:777536:31037:1640866127.9439,10,31037,打call,1,None,5560000,铃屿原,1,gold,0,None,Live,,投喂,batch:gift:combo_id:5560000:777536:31037:1640866127.9452,10,None,31037,打call,1,None,5560000,铃屿原,batch:gift:combo_id:5560000:777536:31037:1640866127.9452,投喂,gift,
2058.69,20:09:01,2021.12.30,SEND_GIFT,郭森_V,353882458,1000,None,1640866140,1640866140121800002,,0,1,1,0,0,None,1640866140121800002,0,518129960,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,2,蕾丝,,777536,1,0,True,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/08a6ca0baba3b8358fe0f1b01d6cce79f6ac476c.jpg,0,0,0,32,1000,2,0,1000,3,投喂,gift:combo_id:353882458:777536:31175:1640866140.9802,1,31175,铃铛,1,None,353882458,郭森_V,1,gold,0,None,Live,,投喂,batch:gift:combo_id:353882458:777536:31175:1640866140.9810,1,None,31175,铃铛,1,None,353882458,郭森_V,batch:gift:combo_id:353882458:777536:31175:1640866140.9810,投喂,gift,
2059.76,20:09:02,2021.12.30,SEND_GIFT,退役王大眼专业看相,23107544,1000,None,1640866141,1640866141111400001,,0,1,1,0,0,None,1640866141111400001,0,518129960,1000,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,6,蕾丝,,777536,1,0,True,0,0,0,铃铛,31175,0,http://i2.hdslb.com/bfs/face/5cae14d95d12922387d2280fe36872e115debad2.jpg,0,0,0,40,1000,2,0,1000,3,投喂,gift:combo_id:23107544:777536:31175:1640866141.7900,1,31175,铃铛,1,None,23107544,退役王大眼专业看相,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:23107544:777536:31175:1640866141.7909,1,None,31175,铃铛,1,None,23107544,退役王大眼专业看相,batch:gift:combo_id:23107544:777536:31175:1640866141.7909,投喂,gift,
2060.87,20:09:03,2021.12.30,SEND_GIFT,淼焱菌,35181747,100,None,1640866142,1640866142121700005,,0,1,1,0,0,None,1640866142121700005,0,518129965,100,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,1,蕾丝,,777536,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/49ac01093eb7e11c6ec84fc5f2363a89a994eda1.jpg,0,3,0,32,100,1,0,100,3,投喂,gift:combo_id:35181747:777536:31164:1640866142.6249,1,31164,粉丝团灯牌,1,None,35181747,淼焱菌,1,gold,0,None,Live,,投喂,batch:gift:combo_id:35181747:777536:31164:1640866142.6257,1,None,31164,粉丝团灯牌,1,None,35181747,淼焱菌,batch:gift:combo_id:35181747:777536:31164:1640866142.6257,投喂,gift,
2061.93,20:09:04,2021.12.30,SEND_GIFT,郭森_V,353882458,1000,None,1640866144,1640866144121800002,,0,10,10,0,0,None,1640866144121800002,0,518129984,1000,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,2,蕾丝,,777536,1,0,False,0,0,0,铃铛,31175,0,http://i1.hdslb.com/bfs/face/08a6ca0baba3b8358fe0f1b01d6cce79f6ac476c.jpg,0,0,0,32,1000,2,0,10000,3,投喂,gift:combo_id:353882458:777536:31175:1640866140.9802,10,31175,铃铛,1,None,353882458,郭森_V,1,gold,0,None,Live,,投喂,batch:gift:combo_id:353882458:777536:31175:1640866140.9810,10,None,31175,铃铛,1,None,353882458,郭森_V,batch:gift:combo_id:353882458:777536:31175:1640866140.9810,投喂,gift,
2066.07,20:09:08,2021.12.30,SEND_GIFT,郭森_V,353882458,100,None,1640866148,1640866148121800003,,0,1,1,0,0,None,1640866148121800003,0,518130072,100,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,3,蕾丝,,777536,1,0,True,0,0,0,牛哇牛哇,31039,0,http://i1.hdslb.com/bfs/face/08a6ca0baba3b8358fe0f1b01d6cce79f6ac476c.jpg,0,0,0,32,100,1,0,100,3,投喂,gift:combo_id:353882458:777536:31039:1640866148.7400,1,31039,牛哇牛哇,1,None,353882458,郭森_V,1,gold,0,None,Live,,投喂,batch:gift:combo_id:353882458:777536:31039:1640866148.7408,1,None,31039,牛哇牛哇,1,None,353882458,郭森_V,batch:gift:combo_id:353882458:777536:31039:1640866148.7408,投喂,gift,
2067.13,20:09:09,2021.12.30,SEND_GIFT,铃屿原,5560000,500,None,1640866149,1640866149131000001,,0,1,1,0,0,None,1640866149131000001,0,518130077,500,,1,#00D1F1,0,,3,0,1,398668,6809855,6850801,398668,25,蕾丝,,777536,1,0,True,3,0,0,打call,31037,0,http://i1.hdslb.com/bfs/face/c899dc073228d5ec9e4923d5e630b5a1ce46c9a3.gif,0,0,0,120,500,1,0,500,3,投喂,gift:combo_id:5560000:777536:31037:1640866149.3998,1,31037,打call,1,None,5560000,铃屿原,1,gold,0,None,Live,,投喂,batch:gift:combo_id:5560000:777536:31037:1640866149.4006,1,None,31037,打call,1,None,5560000,铃屿原,batch:gift:combo_id:5560000:777536:31037:1640866149.4006,投喂,gift,
2073.41,20:09:16,2021.12.30,SEND_GIFT,记得叫我狗脖,475438291,100,None,1640866155,1640866155121100002,,0,1,1,0,0,None,1640866155121100002,0,518130091,100,,1,,0,,0,0,0,6126494,12632256,12632256,12632256,7,少北,,2206456,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i1.hdslb.com/bfs/face/ab548460f447f8c56f29c192977b729fcda15520.jpg,0,3,0,24,100,1,0,100,3,投喂,gift:combo_id:475438291:777536:31164:1640866155.2925,1,31164,粉丝团灯牌,1,None,475438291,记得叫我狗脖,1,gold,0,None,Live,,投喂,batch:gift:combo_id:475438291:777536:31164:1640866155.2936,1,None,31164,粉丝团灯牌,1,None,475438291,记得叫我狗脖,batch:gift:combo_id:475438291:777536:31164:1640866155.2936,投喂,gift,
2092.79,20:09:35,2021.12.30,SEND_GIFT,星栀不太行,453603054,100,None,1640866175,1640866175121400001,,0,1,1,0,0,None,1640866175121400001,0,518131053,100,,1,,0,,0,0,0,6126494,12632256,12632256,12632256,6,猩猩哥,,562197,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/db9493bbc6ff84350c6c5ac344e567ef3f726b93.jpg,0,3,0,24,100,1,0,100,3,投喂,gift:combo_id:453603054:777536:31164:1640866175.2611,1,31164,粉丝团灯牌,1,None,453603054,星栀不太行,1,gold,0,None,Live,,投喂,batch:gift:combo_id:453603054:777536:31164:1640866175.2627,1,None,31164,粉丝团灯牌,1,None,453603054,星栀不太行,batch:gift:combo_id:453603054:777536:31164:1640866175.2627,投喂,gift,
2093.84,20:09:36,2021.12.30,SEND_GIFT,梓川拾柒,281751563,100,None,1640866175,1640866175121300003,,0,1,1,0,0,None,1640866175121300003,0,518131054,100,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,5,花儿呀,,269415357,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i2.hdslb.com/bfs/face/fc02912dcf3e543316f4e7fe08a4e80d58da97c6.jpg,0,3,0,24,100,1,0,100,3,投喂,gift:combo_id:281751563:777536:31164:1640866175.7338,1,31164,粉丝团灯牌,1,None,281751563,梓川拾柒,1,gold,0,None,Live,,投喂,batch:gift:combo_id:281751563:777536:31164:1640866175.7347,1,None,31164,粉丝团灯牌,1,None,281751563,梓川拾柒,batch:gift:combo_id:281751563:777536:31164:1640866175.7347,投喂,gift,
2098.02,20:09:40,2021.12.30,SEND_GIFT,迟初初,289335129,100,None,1640866180,1640866180121900002,,0,1,1,0,0,None,1640866180121900002,0,518131079,100,,1,,0,,0,0,0,0,0,0,0,0,,,0,1,0,True,0,0,0,心动卡,30869,0,http://i0.hdslb.com/bfs/face/38888f2087ff3e36828a93aed4618c0dc8042f9d.jpg,0,0,0,8,100,1,0,100,3,投喂,gift:combo_id:289335129:777536:30869:1640866180.6714,1,30869,心动卡,1,None,289335129,迟初初,1,gold,0,None,Live,,投喂,batch:gift:combo_id:289335129:777536:30869:1640866180.6722,1,None,30869,心动卡,1,None,289335129,迟初初,batch:gift:combo_id:289335129:777536:30869:1640866180.6722,投喂,gift,
2099.06,20:09:41,2021.12.30,SEND_GIFT,氷某,1373319253,100,None,1640866181,1640866181131300001,,0,1,1,0,0,None,1640866181131300001,0,518131079,100,,1,,0,,0,0,0,0,0,0,0,0,,,0,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i1.hdslb.com/bfs/face/8e4953c65efcf2b7cf66a87f829e9ca04e8649a8.jpg,0,3,0,8,100,1,0,100,3,投喂,gift:combo_id:1373319253:777536:31164:1640866181.7549,1,31164,粉丝团灯牌,1,None,1373319253,氷某,1,gold,0,None,Live,,投喂,batch:gift:combo_id:1373319253:777536:31164:1640866181.7560,1,None,31164,粉丝团灯牌,1,None,1373319253,氷某,batch:gift:combo_id:1373319253:777536:31164:1640866181.7560,投喂,gift,
2103.33,20:09:46,2021.12.30,SEND_GIFT,普普通通的橙子,237690606,1000,None,1640866185,1640866185121600003,,0,1,1,0,0,None,1640866185121600003,0,518131104,1000,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,22,蕾丝,,777536,1,0,True,0,0,0,圣诞精灵,30083,0,http://i0.hdslb.com/bfs/face/01a3b0a759bcd11e09415bb26df5e4cec261eb9e.jpg,0,0,0,72,1000,2,0,1000,3,投喂,gift:combo_id:237690606:777536:30083:1640866185.8694,1,30083,圣诞精灵,1,None,237690606,普普通通的橙子,1,gold,0,None,Live,,投喂,batch:gift:combo_id:237690606:777536:30083:1640866185.8704,1,None,30083,圣诞精灵,1,None,237690606,普普通通的橙子,batch:gift:combo_id:237690606:777536:30083:1640866185.8704,投喂,gift,
2115.31,20:09:58,2021.12.30,SEND_GIFT,普普通通的橙子,237690606,1000,None,1640866197,1640866197121600003,,0,1,1,0,0,None,1640866197121600003,0,518150148,1000,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,22,蕾丝,,777536,1,0,True,0,0,0,铃铛,31175,0,http://i0.hdslb.com/bfs/face/01a3b0a759bcd11e09415bb26df5e4cec261eb9e.jpg,0,0,0,72,1000,2,0,1000,3,投喂,gift:combo_id:237690606:777536:31175:1640866197.5964,1,31175,铃铛,1,None,237690606,普普通通的橙子,1,gold,0,None,Live,,投喂,batch:gift:combo_id:237690606:777536:31175:1640866197.5991,1,None,31175,铃铛,1,None,237690606,普普通通的橙子,batch:gift:combo_id:237690606:777536:31175:1640866197.5991,投喂,gift,
2119.56,20:10:02,2021.12.30,SEND_GIFT,铃屿原,5560000,500,None,1640866201,1640866201131000001,,0,1,1,0,0,None,1640866201131000001,0,518150153,500,,1,#00D1F1,0,,3,0,1,398668,6809855,6850801,398668,25,蕾丝,,777536,1,0,True,3,0,0,打call,31037,0,http://i1.hdslb.com/bfs/face/c899dc073228d5ec9e4923d5e630b5a1ce46c9a3.gif,0,0,0,120,500,1,0,500,3,投喂,gift:combo_id:5560000:777536:31037:1640866201.4681,1,31037,打call,1,None,5560000,铃屿原,1,gold,0,None,Live,,投喂,batch:gift:combo_id:5560000:777536:31037:1640866201.4706,1,None,31037,打call,1,None,5560000,铃屿原,batch:gift:combo_id:5560000:777536:31037:1640866201.4706,投喂,gift,
2133.67,20:10:16,2021.12.30,SEND_GIFT,浮元子,1791534,100,None,1640866216,1640866216131400001,,0,1,1,0,0,None,1640866216131400001,0,518152952,100,,1,,0,,0,0,0,6067854,12632256,12632256,12632256,4,蒲鱼,,226102317,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i0.hdslb.com/bfs/face/1fedd909b7109a2ca2bd60d088200b00844f31fa.jpg,0,3,0,16,100,1,0,100,3,投喂,gift:combo_id:1791534:777536:31164:1640866216.0889,1,31164,粉丝团灯牌,1,None,1791534,浮元子,1,gold,0,None,Live,,投喂,batch:gift:combo_id:1791534:777536:31164:1640866216.0897,1,None,31164,粉丝团灯牌,1,None,1791534,浮元子,batch:gift:combo_id:1791534:777536:31164:1640866216.0897,投喂,gift,
2134.71,20:10:17,2021.12.30,SEND_GIFT,莫莫辞醉,418149835,100000,None,1640866217,1640866217131500002,,0,1,1,0,0,None,1640866217131500002,0,518153951,100000,,1,#00D1F1,0,,3,0,1,1725515,6809855,5414290,1725515,23,蕾丝,,777536,1,0,True,3,0,0,星愿水晶球,31122,2,http://i1.hdslb.com/bfs/face/ce078fe261727de6976529f282d11c2d7ce54fca.jpg,0,2,0,120,100000,3,0,100000,8,投喂,gift:combo_id:418149835:777536:31122:1640866217.4400,1,31122,星愿水晶球,1,None,418149835,莫莫辞醉,0,gold,0,None,Live,,投喂,batch:gift:combo_id:418149835:777536:31122:1640866217.4439,1,None,31122,星愿水晶球,1,None,418149835,莫莫辞醉,batch:gift:combo_id:418149835:777536:31122:1640866217.4439,投喂,gift,
2144.38,20:10:27,2021.12.30,SEND_GIFT,白夜四起,37989223,100,None,1640866226,1640866226131300001,,0,1,1,0,0,None,1640866226131300001,0,518153974,100,,1,,0,,0,0,1,6067854,6067854,6067854,6067854,3,蕾丝,,777536,1,0,True,0,0,0,心动卡,30869,0,http://i1.hdslb.com/bfs/face/d3cc78f3cf65c3cab63f7d07d89cd6973955feab.jpg,0,0,0,32,100,1,0,100,3,投喂,gift:combo_id:37989223:777536:30869:1640866226.4307,1,30869,心动卡,1,None,37989223,白夜四起,1,gold,0,None,Live,,投喂,batch:gift:combo_id:37989223:777536:30869:1640866226.4317,1,None,30869,心动卡,1,None,37989223,白夜四起,batch:gift:combo_id:37989223:777536:30869:1640866226.4317,投喂,gift,
2167.5,20:10:50,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866249,1640866249131300001,,0,1,1,0,0,None,1640866249131300001,0,518154509,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1,0,True,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,100,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,1,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,1,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2169.59,20:10:52,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866251,1640866251131300008,,0,10,10,0,0,None,1640866251131300008,0,518154517,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,1000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,10,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,10,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2170.61,20:10:53,2021.12.30,SEND_GIFT,鲜榨果蔬汁,14710624,100,None,1640866253,1640866253121400001,,0,1,1,0,0,None,1640866253121400001,0,518157184,100,,1,,0,,0,0,0,6067854,12632256,12632256,12632256,4,CNUer,,380485024,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i1.hdslb.com/bfs/face/8dcaeec263abb84c123187e1ff752b265c4868a6.jpg,0,3,0,16,100,1,0,100,3,投喂,gift:combo_id:14710624:777536:31164:1640866253.2311,1,31164,粉丝团灯牌,1,None,14710624,鲜榨果蔬汁,1,gold,0,None,Live,,投喂,batch:gift:combo_id:14710624:777536:31164:1640866253.2320,1,None,31164,粉丝团灯牌,1,None,14710624,鲜榨果蔬汁,batch:gift:combo_id:14710624:777536:31164:1640866253.2320,投喂,gift,
2170.61,20:10:53,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866253,1640866253131300003,,0,20,20,0,0,None,1640866253131300003,0,518157184,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.1,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,2000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,20,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,20,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2175.01,20:10:57,2021.12.30,SEND_GIFT,bili_30446142683,492191740,100,None,1640866257,1640866257121000001,,0,1,1,0,0,None,1640866257121000001,0,518157194,100,,1,,0,,0,0,0,0,0,0,0,0,,,0,1,0,True,0,0,0,牛哇牛哇,31039,0,http://i1.hdslb.com/bfs/face/149f643807d3777efe7fc7bb7f24db0683beda5e.jpg,0,0,0,8,100,1,0,100,3,投喂,gift:combo_id:492191740:777536:31039:1640866257.0440,1,31039,牛哇牛哇,1,None,492191740,bili_30446142683,1,gold,0,None,Live,,投喂,batch:gift:combo_id:492191740:777536:31039:1640866257.0448,1,None,31039,牛哇牛哇,1,None,492191740,bili_30446142683,batch:gift:combo_id:492191740:777536:31039:1640866257.0448,投喂,gift,
2177.06,20:10:59,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866259,1640866259131300006,,0,30,30,0,0,None,1640866259131300006,0,518157204,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.1,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,3000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,30,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,30,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2178.09,20:11:00,2021.12.30,SEND_GIFT,kuso记得吃饭,394726252,100,None,1640866260,1640866260121200006,,0,1,1,0,0,None,1640866260121200006,0,518157208,100,,1,,0,,0,0,1,6126494,6126494,6126494,6126494,6,少北,,2206456,1,0,True,0,0,0,粉丝团灯牌,31164,0,http://i1.hdslb.com/bfs/face/a92ba0fc5f278d0ed3673127896479548beb47e6.jpg,0,3,0,24,100,1,0,100,3,投喂,gift:combo_id:394726252:777536:31164:1640866260.6092,1,31164,粉丝团灯牌,1,None,394726252,kuso记得吃饭,1,gold,0,None,Live,,投喂,batch:gift:combo_id:394726252:777536:31164:1640866260.6101,1,None,31164,粉丝团灯牌,1,None,394726252,kuso记得吃饭,batch:gift:combo_id:394726252:777536:31164:1640866260.6101,投喂,gift,
2179.13,20:11:01,2021.12.30,SEND_GIFT,海鲜市场在逃乌贼,20462447,100000,None,1640866261,1640866261131700002,,0,1,1,0,0,None,1640866261131700002,0,518158210,100000,,1,#00D1F1,0,,0,0,0,0,0,0,0,0,,,0,1,0,True,3,0,0,星愿水晶球,31122,2,http://i2.hdslb.com/bfs/face/2e56ae74f6a31cde842a35f262bcdbad8e54d381.jpg,0,2,0,120,100000,3,0,100000,8,投喂,gift:combo_id:20462447:777536:31122:1640866261.3303,1,31122,星愿水晶球,1,None,20462447,海鲜市场在逃乌贼,0,gold,0,None,Live,,投喂,batch:gift:combo_id:20462447:777536:31122:1640866261.3313,1,None,31122,星愿水晶球,1,None,20462447,海鲜市场在逃乌贼,batch:gift:combo_id:20462447:777536:31122:1640866261.3313,投喂,gift,
2181.33,20:11:04,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866263,1640866263131300002,,0,40,40,0,0,None,1640866263131300002,0,518157213,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.1,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,4000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,40,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,40,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2182.35,20:11:05,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866264,1640866264131300005,,0,50,50,0,0,None,1640866264131300005,0,518158219,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.1,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,5000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,50,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,50,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2184.44,20:11:07,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866266,1640866266131300004,,0,60,60,0,0,None,1640866266131300004,0,518158227,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.2,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,6000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,60,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,60,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2187.54,20:11:10,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866269,1640866269131300002,,0,70,70,0,0,None,1640866269131300002,0,518158234,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.2,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,7000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,70,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,70,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
2188.55,20:11:11,2021.12.30,SEND_GIFT,永远喜欢Miku酱啊,177971781,100,None,1640866270,1640866270111100001,,0,1,1,0,0,None,1640866270111100001,0,518158238,100,,1,,0,,0,0,0,9272486,12632256,12632256,12632256,11,少北,,2206456,1,0,True,0,0,0,小花花,31036,0,http://i0.hdslb.com/bfs/face/51742d450580dcf6086e67682410c59287b8b7d8.jpg,0,0,0,48,100,1,0,100,3,投喂,gift:combo_id:177971781:777536:31036:1640866270.5563,1,31036,小花花,1,None,177971781,永远喜欢Miku酱啊,1,gold,0,None,Live,0,投喂,batch:gift:combo_id:177971781:777536:31036:1640866270.5572,1,None,31036,小花花,1,None,177971781,永远喜欢Miku酱啊,batch:gift:combo_id:177971781:777536:31036:1640866270.5572,投喂,gift,
2189.58,20:11:12,2021.12.30,SEND_GIFT,早睡早起lex,34201763,100,None,1640866271,1640866271131300002,,0,80,80,0,0,None,1640866271131300002,0,518158243,100,,1,,0,,0,0,1,1725515,1725515,5414290,1725515,24,蕾丝,,777536,1.2,0,False,0,0,0,心动卡,30869,0,http://i2.hdslb.com/bfs/face/418a85808e5dd321741b29f82b677e32c49841cb.jpg,0,0,0,72,100,1,0,8000,3,投喂,gift:combo_id:34201763:777536:30869:1640866249.5574,80,30869,心动卡,1,None,34201763,早睡早起lex,1,gold,0,None,Live,,投喂,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,80,None,30869,心动卡,1,None,34201763,早睡早起lex,batch:gift:combo_id:34201763:777536:30869:1640866249.5584,投喂,gift,
